snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs7216389	17	38069949.0	GSDMB	411.1	Unstable angina (intermediate coronary syndrome)	836	0.934	0.2169
rs7216389	17	38069949.0	GSDMB	736.2	Acquired deformities of finger	113	0.8477	0.2182
rs7216389	17	38069949.0	GSDMB	618.5	Prolapse of vaginal vault after hysterectomy	102	1.1909999999999998	0.2185
rs7216389	17	38069949.0	GSDMB	743.13	Other specified osteoporosis	64	0.7992	0.22
rs7216389	17	38069949.0	GSDMB	333.1	Essential tremor	221	0.8879	0.2202
rs7216389	17	38069949.0	GSDMB	415.1	Pulmonary embolism and infarction	319	0.9056	0.2204
rs7216389	17	38069949.0	GSDMB	726.3	Bursitis	693	1.082	0.2209
rs7216389	17	38069949.0	GSDMB	270.0	Disorders of protein plasma/amino-acid transport and metabolism	278	1.111	0.2222
rs7216389	17	38069949.0	GSDMB	701.0	Other hypertrophic and atrophic conditions of skin	1824	1.0490000000000002	0.2245
rs7216389	17	38069949.0	GSDMB	728.71	Contracture of palmar fascia	156	1.153	0.2246
rs7216389	17	38069949.0	GSDMB	743.0	Osteoporosis, osteopenia and pathological fracture	3276	1.042	0.2256
rs7216389	17	38069949.0	GSDMB	496.2	Chronic bronchitis	596	1.08	0.2271
rs7216389	17	38069949.0	GSDMB	604.1	Redundant prepuce and phimosis/BXO	70	1.2670000000000001	0.2292
rs7216389	17	38069949.0	GSDMB	368.9	Subjective visual disturbances	461	1.0859999999999999	0.2294
rs7216389	17	38069949.0	GSDMB	251.8	Other specified disorders of pancreatic internal secretion	55	1.26	0.2295
rs7216389	17	38069949.0	GSDMB	465.4	Acute laryngitis and tracheitis	117	1.178	0.2301
rs7216389	17	38069949.0	GSDMB	509.2	Respiratory insufficiency	236	1.119	0.2308
rs7216389	17	38069949.0	GSDMB	519.2	Respiratory complications	63	1.2409999999999999	0.2312
rs7216389	17	38069949.0	GSDMB	765.0	Cervical radiculitis	634	0.932	0.2333
rs7216389	17	38069949.0	GSDMB	627.2	Symptomatic menopause	1847	1.065	0.2334
rs7216389	17	38069949.0	GSDMB	572.0	Ascites (non malignant)	136	1.157	0.2338
rs7216389	17	38069949.0	GSDMB	704.8	Other specified diseases of hair and hair follicles	206	1.126	0.2342
rs7216389	17	38069949.0	GSDMB	292.4	Altered mental status	270	1.113	0.23600000000000002
rs7216389	17	38069949.0	GSDMB	705.0	Disorders of sweat glands	303	1.104	0.2364
rs7216389	17	38069949.0	GSDMB	335.0	Multiple sclerosis	83	1.205	0.2369
rs7216389	17	38069949.0	GSDMB	420.2	Pericarditis	146	0.8699	0.2376
rs7216389	17	38069949.0	GSDMB	613.9	Breast disorder NOS	25	0.7085	0.2378
rs7216389	17	38069949.0	GSDMB	580.1	Glomerulonephritis	60	1.2429999999999999	0.2379
rs7216389	17	38069949.0	GSDMB	433.2	Occlusion of cerebral arteries	565	1.0759999999999998	0.2385
rs7216389	17	38069949.0	GSDMB	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	0.8992	0.2406
rs7216389	17	38069949.0	GSDMB	184.1	Malignant neoplasm of ovary and other uterine adnexa	79	1.209	0.24100000000000002
rs7216389	17	38069949.0	GSDMB	695.7	Lichen	88	1.195	0.2411
rs7216389	17	38069949.0	GSDMB	585.0	Renal failure	2061	1.043	0.2437
rs7216389	17	38069949.0	GSDMB	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	0.722	0.2439
rs7216389	17	38069949.0	GSDMB	752.0	Nervous system congenital anomalies	128	1.16	0.2443
rs7216389	17	38069949.0	GSDMB	793.7	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	72	0.8231	0.2452
rs7216389	17	38069949.0	GSDMB	41.12	Methicillin resistant Staphylococcus aureus	40	1.298	0.2458
rs7216389	17	38069949.0	GSDMB	731.1	Osteitis deformans [Paget's disease of bone]	27	1.375	0.24600000000000002
rs7216389	17	38069949.0	GSDMB	401.22	Hypertensive chronic kidney disease	736	1.079	0.2463
rs7216389	17	38069949.0	GSDMB	363.4	Choroidal degenerations	133	1.16	0.2466
rs7216389	17	38069949.0	GSDMB	276.0	Disorders of fluid, electrolyte, and acid-base balance	3400	1.036	0.2474
rs7216389	17	38069949.0	GSDMB	369.5	Conjunctivitis, infectious	939	1.0659999999999998	0.2504
rs7216389	17	38069949.0	GSDMB	627.0	Menopausal and postmenopausal disorders	2744	1.053	0.2504
rs7216389	17	38069949.0	GSDMB	728.7	Fasciitis	974	1.064	0.2512
rs7216389	17	38069949.0	GSDMB	411.0	Ischemic Heart Disease	4085	0.9661	0.2526
rs7216389	17	38069949.0	GSDMB	772.3	Muscle weakness	227	1.115	0.2527
rs7216389	17	38069949.0	GSDMB	472.0	Chronic pharyngitis and nasopharyngitis	844	1.0659999999999998	0.2529
rs7216389	17	38069949.0	GSDMB	850.0	Hemorrhage or hematoma complicating a procedure	413	0.922	0.2534
rs7216389	17	38069949.0	GSDMB	204.2	Myeloid leukemia	42	1.286	0.254
rs7216389	17	38069949.0	GSDMB	610.4	Benign neoplasm of breast	78	1.208	0.2545
rs7216389	17	38069949.0	GSDMB	686.9	Other/Unspecified specified local infections of skin and subcutaneous tissue	295	0.9079	0.2546
rs7216389	17	38069949.0	GSDMB	966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	43	0.7819	0.2602
rs7216389	17	38069949.0	GSDMB	856.0	Vascular complications of surgery and medical procedures	76	1.199	0.2624
rs7216389	17	38069949.0	GSDMB	368.0	Visual disturbances	1645	1.045	0.263
rs7216389	17	38069949.0	GSDMB	569.0	Other disorders of intestine	533	0.9318	0.2634
rs7216389	17	38069949.0	GSDMB	359.0	Muscular dystrophies and other myopathies	108	0.8583	0.2644
rs7216389	17	38069949.0	GSDMB	740.11	Osteoarthrosis, localized, primary	399	1.089	0.2645
rs7216389	17	38069949.0	GSDMB	523.31	Acute periodontitis	154	0.8781	0.2653
rs7216389	17	38069949.0	GSDMB	272.13	Mixed hyperlipidemia	771	1.067	0.2656
rs7216389	17	38069949.0	GSDMB	427.21	Atrial fibrillation	1950	1.05	0.2662
rs7216389	17	38069949.0	GSDMB	586.3	Vascular disorders of kidney/hypertrophy	29	1.3419999999999999	0.2682
rs7216389	17	38069949.0	GSDMB	317.1	Alcoholism	396	1.0859999999999999	0.2687
rs7216389	17	38069949.0	GSDMB	738.4	Acquired spondylolisthesis	227	0.8993	0.2688
rs7216389	17	38069949.0	GSDMB	385.0	Other disorders of middle ear and mastoid	110	1.162	0.2694
rs7216389	17	38069949.0	GSDMB	994.0	Sepsis and SIRS	290	1.0979999999999999	0.2704
rs7216389	17	38069949.0	GSDMB	368.4	Visual field defects	282	1.1	0.2707
rs7216389	17	38069949.0	GSDMB	586.2	Cyst of kidney, acquired	235	1.11	0.2714
rs7216389	17	38069949.0	GSDMB	455.0	Hemorrhoids	2796	1.044	0.2714
rs7216389	17	38069949.0	GSDMB	535.8	Other specified gastritis	301	1.099	0.272
rs7216389	17	38069949.0	GSDMB	767.0	Cervicocranial/Cervicobrachial syndrome	321	0.9139	0.2736
rs7216389	17	38069949.0	GSDMB	475.0	Chronic sinusitis	1978	1.047	0.2737
rs7216389	17	38069949.0	GSDMB	173.0	Neoplasm of uncertain behavior of skin	497	1.0759999999999998	0.2745
rs7216389	17	38069949.0	GSDMB	250.7	Diabetic retinopathy	533	0.932	0.2748
rs7216389	17	38069949.0	GSDMB	363.3	Chorioretinal scars	118	1.157	0.2755
rs7216389	17	38069949.0	GSDMB	381.0	Otitis media and Eustachian tube disorders	1425	0.9549	0.2758
rs7216389	17	38069949.0	GSDMB	418.1	Precordial pain	223	1.113	0.2765
rs7216389	17	38069949.0	GSDMB	710.11	Acute osteomyelitis	64	1.213	0.2774
rs7216389	17	38069949.0	GSDMB	253.0	Disorders of the pituitary gland and its hypothalamic control	158	1.131	0.2788
rs7216389	17	38069949.0	GSDMB	760.0	Back pain	4386	0.9689	0.2794
rs7216389	17	38069949.0	GSDMB	599.8	Other symptoms involving urinary system	343	1.092	0.2798
rs7216389	17	38069949.0	GSDMB	427.12	Paroxysmal ventricular tachycardia	289	0.9073	0.2817
rs7216389	17	38069949.0	GSDMB	356.0	Hereditary and idiopathic peripheral neuropathy	851	0.9469	0.2822
rs7216389	17	38069949.0	GSDMB	442.11	Abdominal aortic aneurysm	404	0.9197	0.2824
rs7216389	17	38069949.0	GSDMB	317.0	Alcohol-related disorders	515	1.073	0.28300000000000003
rs7216389	17	38069949.0	GSDMB	705.1	Dyshidrosis	68	1.2009999999999998	0.2861
rs7216389	17	38069949.0	GSDMB	550.2	Diaphragmatic hernia	1110	1.051	0.2863
rs7216389	17	38069949.0	GSDMB	304.0	Adjustment reaction	1056	0.946	0.2868
rs7216389	17	38069949.0	GSDMB	818.2	Subarachnoid hemorrhage (injury)	28	1.3330000000000002	0.2874
rs7216389	17	38069949.0	GSDMB	284.0	Aplastic anemia	172	1.123	0.2895
rs7216389	17	38069949.0	GSDMB	578.2	Blood in stool	846	1.057	0.2899
rs7216389	17	38069949.0	GSDMB	741.2	Stiffness of joint	504	0.9322	0.2902
rs7216389	17	38069949.0	GSDMB	575.2	Obstruction of bile duct	71	1.195	0.2912
rs7216389	17	38069949.0	GSDMB	480.11	Pneumococcal pneumonia	42	0.7923	0.2915
rs7216389	17	38069949.0	GSDMB	528.5	Diseases of lips	100	1.162	0.292
rs7216389	17	38069949.0	GSDMB	381.2	Eustachian tube disorders	321	0.9186	0.2926
rs7216389	17	38069949.0	GSDMB	320.0	Meningitis	50	1.236	0.2931
rs7216389	17	38069949.0	GSDMB	349.0	Other and unspecified disorders of the nervous system	84	1.177	0.2945
rs7216389	17	38069949.0	GSDMB	726.2	Synoviopathy	238	1.11	0.2953
rs7216389	17	38069949.0	GSDMB	204.0	Leukemia	192	1.114	0.2956
rs7216389	17	38069949.0	GSDMB	587.0	Kidney replaced by transpant	116	1.15	0.2958
rs7216389	17	38069949.0	GSDMB	175.0	Acquired absence of breast	229	0.9009	0.2976
rs7216389	17	38069949.0	GSDMB	300.0	Anxiety, phobic and dissociative disorders	2477	0.9629	0.2985
rs7216389	17	38069949.0	GSDMB	155.1	Malignant neoplasm of liver, primary	30	0.7617	0.2999
rs7216389	17	38069949.0	GSDMB	427.1	Paroxysmal tachycardia, unspecified	572	0.9346	0.3004
rs7216389	17	38069949.0	GSDMB	724.8	Other symptoms referable to back	331	0.9179999999999999	0.3005
rs7216389	17	38069949.0	GSDMB	750.21	Congenital anomalies of intestine	25	0.7431	0.3011
rs7216389	17	38069949.0	GSDMB	300.11	Generalized anxiety disorder	249	0.9076	0.3015
rs7216389	17	38069949.0	GSDMB	300.12	Agorophobia, social phobia, and panic disorder	153	0.8855	0.3053
rs7216389	17	38069949.0	GSDMB	701.4	Keloid scar	61	1.206	0.3058
rs7216389	17	38069949.0	GSDMB	386.2	Peripheral or central vertigo	481	0.9318	0.3083
rs7216389	17	38069949.0	GSDMB	295.2	Paranoid disorders	44	0.8013	0.3086
rs7216389	17	38069949.0	GSDMB	573.5	Jaundice (not of newborn)	109	0.8712	0.3101
rs7216389	17	38069949.0	GSDMB	457.2	Encounter for long-term (current) use of antiplatelets/antithrombotics	30	0.7652	0.3101
rs7216389	17	38069949.0	GSDMB	306.0	Random mental disorder. Ignored for now	89	0.8546	0.3108
rs7216389	17	38069949.0	GSDMB	333.0	Extrapyramidal disease and abnormal movement disorders	588	0.9404	0.3112
rs7216389	17	38069949.0	GSDMB	282.0	Hereditary hemolytic anemias	59	0.8287	0.3114
rs7216389	17	38069949.0	GSDMB	573.2	Liver replaced by transplant	28	0.7589	0.3125
rs7216389	17	38069949.0	GSDMB	333.4	Torsion dystonia	70	0.8422	0.3138
rs7216389	17	38069949.0	GSDMB	340.1	Migrain with aura	109	0.87	0.3146
rs7216389	17	38069949.0	GSDMB	278.3	Localized adiposity	37	1.27	0.315
rs7216389	17	38069949.0	GSDMB	818.0	Intracranial hemorrhage (injury)	101	1.153	0.3159
rs7216389	17	38069949.0	GSDMB	506.0	Empyema and pneumothorax	228	1.1	0.3159
rs7216389	17	38069949.0	GSDMB	580.2	Nephrotic syndrome without mention of glomerulonephritis	35	1.273	0.3164
rs7216389	17	38069949.0	GSDMB	381.1	Otitis media	1063	0.9526	0.3171
rs7216389	17	38069949.0	GSDMB	443.0	Peripheral vascular disease	1870	0.9605	0.3177
rs7216389	17	38069949.0	GSDMB	285.21	Anemia in chronic kidney disease	230	1.1	0.3186
rs7216389	17	38069949.0	GSDMB	292.1	Aphasia/speech disturbance	393	1.078	0.3201
rs7216389	17	38069949.0	GSDMB	695.8	Other specified erythematous conditions	225	1.102	0.3203
rs7216389	17	38069949.0	GSDMB	389.4	Tinnitus	499	1.069	0.3209
rs7216389	17	38069949.0	GSDMB	301.0	Personality disorders	371	0.9213	0.3211
rs7216389	17	38069949.0	GSDMB	212.0	Benign neoplasm of respiratory and intrathoracic organs	49	0.8175	0.3235
rs7216389	17	38069949.0	GSDMB	498.0	Acute bronchospasm	26	0.7565	0.3242
rs7216389	17	38069949.0	GSDMB	592.12	Chronic cystitis	95	1.157	0.3251
rs7216389	17	38069949.0	GSDMB	513.4	Hyperventilation	54	1.209	0.3258
rs7216389	17	38069949.0	GSDMB	420.4	Rheumatic heart disease NOS	34	0.7862	0.3259
rs7216389	17	38069949.0	GSDMB	736.0	Other acquired deformities of limbs	436	1.073	0.3274
rs7216389	17	38069949.0	GSDMB	371.2	Conjunctivitis, noninfectious	424	1.08	0.3284
rs7216389	17	38069949.0	GSDMB	722.8	Postlaminectomy syndrome	137	0.887	0.3286
rs7216389	17	38069949.0	GSDMB	414.0	Other forms of chronic heart disease	551	1.065	0.3301
rs7216389	17	38069949.0	GSDMB	300.4	Dysthymic disorder	796	0.9452	0.332
rs7216389	17	38069949.0	GSDMB	204.4	Multiple myeloma	75	1.173	0.3321
rs7216389	17	38069949.0	GSDMB	722.0	Intervertebral disc disorders	2407	0.9669	0.3327
rs7216389	17	38069949.0	GSDMB	773.0	Pain in limb	4913	0.9705	0.3329
rs7216389	17	38069949.0	GSDMB	801.1	Fracture of foot	468	1.069	0.3332
rs7216389	17	38069949.0	GSDMB	286.8	Hypercoagulable state	91	1.155	0.3336
rs7216389	17	38069949.0	GSDMB	305.1	Tension headache	486	0.9296	0.3346
rs7216389	17	38069949.0	GSDMB	596.0	Other disorders of bladder	727	1.055	0.3347
rs7216389	17	38069949.0	GSDMB	244.0	Hypothyroidism NOS	2042	1.035	0.3347
rs7216389	17	38069949.0	GSDMB	457.0	Encounter for long-term (current) use of anticoagulants, antithrombotics, aspirin	309	0.9204	0.3356
rs7216389	17	38069949.0	GSDMB	427.9	Palpitations	1262	1.046	0.3369
rs7216389	17	38069949.0	GSDMB	210.0	Benign neoplasm of lip, oral cavity, and pharynx	84	1.161	0.337
rs7216389	17	38069949.0	GSDMB	290.0	Delirium dementia and amnestic and other cognitive disorders	1566	1.044	0.3374
rs7216389	17	38069949.0	GSDMB	301.2	Antisocial/borderline personality disorder	66	0.8417	0.33799999999999997
rs7216389	17	38069949.0	GSDMB	593.1	Gross hematuria	73	0.8497	0.3385
rs7216389	17	38069949.0	GSDMB	149.0	Cancer of larynx, pharynx, nasal cavities	150	1.119	0.3388
rs7216389	17	38069949.0	GSDMB	416.0	Cardiomegaly	840	1.051	0.3388
rs7216389	17	38069949.0	GSDMB	614.3	Pelvic inflammatory disease (PID)	36	0.795	0.3395
rs7216389	17	38069949.0	GSDMB	481.0	Influenza	195	0.9046	0.3402
rs7216389	17	38069949.0	GSDMB	360.0	Disorders of the globe	111	1.138	0.3423
rs7216389	17	38069949.0	GSDMB	568.1	Peritoneal adhesions (postoperative) (postinfection)	78	0.8571	0.3424
rs7216389	17	38069949.0	GSDMB	348.9	Other conditions of brain, NOS	83	1.16	0.3438
rs7216389	17	38069949.0	GSDMB	411.3	Angina pectoris	1362	0.958	0.344
rs7216389	17	38069949.0	GSDMB	324.0	Other CNS infection and poliomyelitis	59	1.1909999999999998	0.3444
rs7216389	17	38069949.0	GSDMB	636.0	Early or threatened labor; hemorrhage in early pregnancy	68	0.841	0.3449
rs7216389	17	38069949.0	GSDMB	394.11	Mitral stenosis/insufficiency	41	1.2329999999999999	0.3454
rs7216389	17	38069949.0	GSDMB	110.2	Dermatomycoses	58	1.1909999999999998	0.3454
rs7216389	17	38069949.0	GSDMB	580.3	Nephritis and nephropathy without mention of glomerulonephritis	310	0.9256	0.3454
rs7216389	17	38069949.0	GSDMB	170.2	Cancer of connective tissue	62	1.187	0.3463
rs7216389	17	38069949.0	GSDMB	704.0	Diseases of hair and hair follicles	413	1.07	0.3465
rs7216389	17	38069949.0	GSDMB	531.3	Duodenal ulcer	209	0.9085	0.3486
rs7216389	17	38069949.0	GSDMB	704.2	Hirsutism	62	1.187	0.3494
rs7216389	17	38069949.0	GSDMB	681.1	Cellulitis and abscess of fingers/toes	581	1.06	0.3503
rs7216389	17	38069949.0	GSDMB	789.0	Nausea and vomiting	1851	1.035	0.3503
rs7216389	17	38069949.0	GSDMB	528.12	Oral aphthae	62	1.1840000000000002	0.3514
rs7216389	17	38069949.0	GSDMB	300.3	Obsessive-compulsive disorders	52	0.8296	0.3529
rs7216389	17	38069949.0	GSDMB	707.1	Decubitus ulcer	385	1.072	0.3534
rs7216389	17	38069949.0	GSDMB	610.2	Fibroadenosis of breast	26	1.301	0.35700000000000004
rs7216389	17	38069949.0	GSDMB	536.7	Complications of gastrostomy, colostomy and enterostomy	35	0.8006	0.3574
rs7216389	17	38069949.0	GSDMB	599.9	Other abnormality of urination	471	1.065	0.3586
rs7216389	17	38069949.0	GSDMB	743.12	Senile osteoporosis	95	1.155	0.3593
rs7216389	17	38069949.0	GSDMB	218.1	Uterine leiomyoma	407	0.9336	0.3605
rs7216389	17	38069949.0	GSDMB	41.4	E. coli	201	0.9116	0.3605
rs7216389	17	38069949.0	GSDMB	743.11	Osteoporosis	1659	1.042	0.361
rs7216389	17	38069949.0	GSDMB	759.0	Other and unspecified congenital anomalies	46	1.2109999999999999	0.3615
rs7216389	17	38069949.0	GSDMB	805.0	Fracture of vertebral column without mention of spinal cord injury	402	1.07	0.3619
rs7216389	17	38069949.0	GSDMB	754.2	Spondylolisthesis, congenital	79	1.157	0.36200000000000004
rs7216389	17	38069949.0	GSDMB	747.2	Congenital anomalies of peripheral vascular system	44	1.215	0.3626
rs7216389	17	38069949.0	GSDMB	367.9	Blindness and low vision	249	1.093	0.3636
rs7216389	17	38069949.0	GSDMB	286.9	Abnormal coagulation profile	166	0.9034	0.3637
rs7216389	17	38069949.0	GSDMB	913.0	Toxic effect of venom	89	1.148	0.3638
rs7216389	17	38069949.0	GSDMB	377.1	Optic atrophy	116	1.128	0.3642
rs7216389	17	38069949.0	GSDMB	585.1	Acute renal failure	797	1.05	0.3644
rs7216389	17	38069949.0	GSDMB	241.2	Nontoxic multinodular goiter	307	1.078	0.3656
rs7216389	17	38069949.0	GSDMB	191.11	Cancer of brain	61	1.18	0.3659
rs7216389	17	38069949.0	GSDMB	740.9	Osteoarthrosis NOS	4527	1.0290000000000001	0.366
rs7216389	17	38069949.0	GSDMB	747.0	Cardiac and circulatory congenital anomalies	245	1.0859999999999999	0.3675
rs7216389	17	38069949.0	GSDMB	479.0	Other upper respiratory disease	1057	1.048	0.3676
rs7216389	17	38069949.0	GSDMB	859.0	Complication due to other implant and internal device	176	1.101	0.37
rs7216389	17	38069949.0	GSDMB	277.51	Lipoprotein disorders	178	1.102	0.3706
rs7216389	17	38069949.0	GSDMB	427.3	Other specified cardiac dysrhythmias	1581	1.042	0.3707
rs7216389	17	38069949.0	GSDMB	352.1	Trigeminal nerve disorders [CN5]	113	1.128	0.371
rs7216389	17	38069949.0	GSDMB	830.0	Dislocation	1567	1.037	0.3718
rs7216389	17	38069949.0	GSDMB	442.8	Aneurysm of other specified artery	42	1.22	0.3747
rs7216389	17	38069949.0	GSDMB	365.1	Open-angle glaucoma	933	1.05	0.3774
rs7216389	17	38069949.0	GSDMB	753.2	Congenital anomalies of posterior segment of eye	253	0.9215	0.3775
rs7216389	17	38069949.0	GSDMB	994.2	Sepsis	270	1.08	0.3786
rs7216389	17	38069949.0	GSDMB	716.91	Arthropathy NOS involving multiple sites	72	0.8628	0.3814
rs7216389	17	38069949.0	GSDMB	532.0	Dysphagia	1442	0.9631	0.3816
rs7216389	17	38069949.0	GSDMB	296.2	Depression	2656	0.9703	0.3817
rs7216389	17	38069949.0	GSDMB	365.2	Primary angle-closure glaucoma	544	1.065	0.3834
rs7216389	17	38069949.0	GSDMB	557.11	Celiac disease	46	0.8311	0.3837
rs7216389	17	38069949.0	GSDMB	112.0	Candidiasis	570	1.056	0.3849
rs7216389	17	38069949.0	GSDMB	290.13	Senile dementia	495	1.0659999999999998	0.3862
rs7216389	17	38069949.0	GSDMB	871.0	Open wounds of extremities	1720	0.9655	0.3862
rs7216389	17	38069949.0	GSDMB	597.0	Other disorders of urethra and urinary tract	427	1.063	0.3865
rs7216389	17	38069949.0	GSDMB	510.1	Lung involvement in conditions classified elsewhere	30	0.7987	0.3871
rs7216389	17	38069949.0	GSDMB	364.51	Fuchs' dystrophy	107	1.128	0.389
rs7216389	17	38069949.0	GSDMB	564.1	Irritable Bowel Syndrome	868	0.9519	0.3897
rs7216389	17	38069949.0	GSDMB	427.2	Atrial fibrillation and flutter	2041	1.038	0.39
rs7216389	17	38069949.0	GSDMB	287.32	Secondary thrombocytopenia	65	1.163	0.3901
rs7216389	17	38069949.0	GSDMB	960.0	Poisoning by antibiotics	590	0.9448	0.3903
rs7216389	17	38069949.0	GSDMB	426.7	Abnormal electrocardiogram [ECG] [EKG]	1338	0.9581	0.3922
rs7216389	17	38069949.0	GSDMB	556.0	Ulceration of the lower GI tract	82	0.8725	0.3963
rs7216389	17	38069949.0	GSDMB	593.2	Microscopic hematuria	93	1.136	0.3964
rs7216389	17	38069949.0	GSDMB	598.0	Abnormal findings on examination of urine	694	1.05	0.3964
rs7216389	17	38069949.0	GSDMB	427.41	Ventricular fibrillation and flutter	69	0.8623	0.3976
rs7216389	17	38069949.0	GSDMB	626.14	Irregular menstrual bleeding	78	0.8566	0.3979
rs7216389	17	38069949.0	GSDMB	930.0	Allergic reaction to food	40	0.8269	0.39799999999999996
rs7216389	17	38069949.0	GSDMB	250.23	Type 2 diabetes with ophthalmic manifestations	498	0.9451	0.3991
rs7216389	17	38069949.0	GSDMB	717.0	Polymyalgia Rheumatica	273	1.0759999999999998	0.4001
rs7216389	17	38069949.0	GSDMB	38.0	Septicemia	605	1.051	0.4009
rs7216389	17	38069949.0	GSDMB	705.8	Hyperhidrosis	189	1.091	0.402
rs7216389	17	38069949.0	GSDMB	386.9	Light-headedness and vertigo	2692	1.0290000000000001	0.4025
rs7216389	17	38069949.0	GSDMB	260.6	Anorexia	167	1.097	0.4031
rs7216389	17	38069949.0	GSDMB	627.21	Symptomatic artificial menopause	149	1.123	0.4032
rs7216389	17	38069949.0	GSDMB	150.0	Cancer of esophagus	47	0.8399	0.4035
rs7216389	17	38069949.0	GSDMB	198.3	Secondary malignant neoplasm of digestive systems	92	1.1320000000000001	0.4037
rs7216389	17	38069949.0	GSDMB	318.0	Tobacco use disorder	1902	1.031	0.4045
rs7216389	17	38069949.0	GSDMB	614.53	Cyst or abscess of Bartholin's gland	34	1.225	0.4064
rs7216389	17	38069949.0	GSDMB	427.42	Cardiac arrest	75	0.8699	0.4067
rs7216389	17	38069949.0	GSDMB	618.1	Prolapse of vaginal walls	497	1.057	0.4071
rs7216389	17	38069949.0	GSDMB	972.0	Poisoning by agents primarily affecting the cardiovascular system	223	1.0859999999999999	0.4075
rs7216389	17	38069949.0	GSDMB	578.9	Hemorrhage of gastrointestinal tract	682	1.0490000000000002	0.4084
rs7216389	17	38069949.0	GSDMB	296.0	Mood disorders	2802	0.9726	0.4087
rs7216389	17	38069949.0	GSDMB	250.5	Glycosuria or Acetonuria	25	1.2670000000000001	0.4092
rs7216389	17	38069949.0	GSDMB	728.0	Disorders of muscle, ligament, and fascia	1031	1.045	0.4095
rs7216389	17	38069949.0	GSDMB	604.3	Peyronie's disease	44	1.2	0.4104
rs7216389	17	38069949.0	GSDMB	625.1	Dyspareunia	71	0.867	0.4114
rs7216389	17	38069949.0	GSDMB	550.6	Incisional hernia	227	0.9246	0.4115
rs7216389	17	38069949.0	GSDMB	470.0	Septal Deviations/Turbinate Hypertrophy	706	1.051	0.4126
rs7216389	17	38069949.0	GSDMB	772.0	Symptoms of the muscles	313	0.9357	0.4135
rs7216389	17	38069949.0	GSDMB	624.9	stress incontinence, female	642	1.052	0.4138
rs7216389	17	38069949.0	GSDMB	614.5	Inflammatory disease of cervix, vagina, and vulva	660	1.051	0.4146
rs7216389	17	38069949.0	GSDMB	528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	701	1.047	0.4146
rs7216389	17	38069949.0	GSDMB	157.0	Pancreatic cancer	85	1.1340000000000001	0.4155
rs7216389	17	38069949.0	GSDMB	415.2	Primary pulmonary hypertension	74	1.143	0.4197
rs7216389	17	38069949.0	GSDMB	613.5	Mastodynia	311	1.074	0.4205
rs7216389	17	38069949.0	GSDMB	275.0	Disorders of mineral metabolism	943	1.04	0.4208
rs7216389	17	38069949.0	GSDMB	529.1	Glossitis	34	0.8213	0.42200000000000004
rs7216389	17	38069949.0	GSDMB	225.0	Benign neoplasm of brain and other parts of nervous system	135	0.9065	0.4229
rs7216389	17	38069949.0	GSDMB	782.6	Pallor and flushing	129	1.109	0.4234
rs7216389	17	38069949.0	GSDMB	800.3	Fracture of tibia and fibula	263	1.075	0.4235
rs7216389	17	38069949.0	GSDMB	426.0	Cardiac conduction disorders	2685	0.9694	0.4293
rs7216389	17	38069949.0	GSDMB	531.4	Peptic ulcers	343	0.9376	0.4295
rs7216389	17	38069949.0	GSDMB	395.1	Nonrheumatic mitral valve disorders	949	1.04	0.4298
rs7216389	17	38069949.0	GSDMB	189.12	Malignant neoplasm of renal pelvis	26	0.8013	0.4302
rs7216389	17	38069949.0	GSDMB	371.21	Allergic conjunctivitis	328	1.07	0.4317
rs7216389	17	38069949.0	GSDMB	840.0	Sprains and strains	2841	1.0290000000000001	0.4325
rs7216389	17	38069949.0	GSDMB	250.1	Type 1 diabetes	615	0.9540000000000001	0.4326
rs7216389	17	38069949.0	GSDMB	990.0	Effects radiation NOS	102	1.117	0.4338
rs7216389	17	38069949.0	GSDMB	257.0	Testicular dysfunction	144	1.0979999999999999	0.4342
rs7216389	17	38069949.0	GSDMB	573.7	Abnormal results of function study of liver	410	0.9458	0.4347
rs7216389	17	38069949.0	GSDMB	586.4	Stricture/obstruction of ureter	102	1.1159999999999999	0.4349
rs7216389	17	38069949.0	GSDMB	571.51	Cirrhosis of liver without mention of alcohol	120	1.1079999999999999	0.435
rs7216389	17	38069949.0	GSDMB	381.11	Suppurative and unspecified otitis media	768	0.9574	0.4376
rs7216389	17	38069949.0	GSDMB	530.2	Esophageal bleeding (varices/hemorrhage)	56	1.159	0.43799999999999994
rs7216389	17	38069949.0	GSDMB	149.5	Hx of malignant neoplasm of oral cavity and pharynx	62	1.151	0.4381
rs7216389	17	38069949.0	GSDMB	690.0	Erythematosquamous dermatosis	612	1.0490000000000002	0.4388
rs7216389	17	38069949.0	GSDMB	426.31	Right bundle branch block	314	0.9327	0.4391
rs7216389	17	38069949.0	GSDMB	282.9	Other hereditary hemolytic anemias	26	0.8057	0.4395
rs7216389	17	38069949.0	GSDMB	743.1	Osteoporosis, NOS or other	1752	1.034	0.4404
rs7216389	17	38069949.0	GSDMB	276.4	Acid-base balance disorder	215	1.079	0.4416
