snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs3859192	17		GSDMA	289.0	Other diseases of blood and blood-forming organs	363	1.0979999999999999	0.2257
rs3859192	17		GSDMA	367.9	Blindness and low vision	249	1.125	0.2285
rs3859192	17		GSDMA	448.1	Nevus, non-neoplastic	60	0.7972	0.2286
rs3859192	17		GSDMA	427.41	Ventricular fibrillation and flutter	69	1.24	0.2299
rs3859192	17		GSDMA	353.0	Nerve root and plexus disorders	213	1.128	0.2306
rs3859192	17		GSDMA	285.0	Other anemias	3459	0.9641	0.2307
rs3859192	17		GSDMA	497.0	Bronchitis	1449	1.06	0.2319
rs3859192	17		GSDMA	274.2	Crystal arthropathies	171	1.1420000000000001	0.2331
rs3859192	17		GSDMA	743.13	Other specified osteoporosis	64	0.8017	0.2338
rs3859192	17		GSDMA	788.0	Syncope and collapse	1465	1.05	0.2343
rs3859192	17		GSDMA	536.7	Complications of gastrostomy, colostomy and enterostomy	35	0.7476	0.2346
rs3859192	17		GSDMA	611.3	Lump or mass in breast	1002	1.0659999999999998	0.2355
rs3859192	17		GSDMA	427.22	Atrial flutter	463	1.094	0.2357
rs3859192	17		GSDMA	771.2	Cramp of limb	216	0.8896	0.2375
rs3859192	17		GSDMA	250.5	Glycosuria or Acetonuria	25	1.4069999999999998	0.2385
rs3859192	17		GSDMA	530.5	Disorders of esophageal motility	101	0.8427	0.2392
rs3859192	17		GSDMA	696.42	Psoriatic arthropathy	42	0.7678	0.2393
rs3859192	17		GSDMA	365.11	Primary open angle glaucoma	416	1.099	0.2395
rs3859192	17		GSDMA	427.21	Atrial fibrillation	1950	1.054	0.24
rs3859192	17		GSDMA	530.6	Diverticulum of esophagus, acquired	37	1.319	0.2401
rs3859192	17		GSDMA	495.0	Asthma	1390	1.052	0.2403
rs3859192	17		GSDMA	947.0	Urticaria	361	1.0979999999999999	0.2416
rs3859192	17		GSDMA	41.4	E. coli	201	0.8859	0.2423
rs3859192	17		GSDMA	41.0	Bacterial infection NOS	1040	0.9465	0.2424
rs3859192	17		GSDMA	327.4	Insomnia	703	1.067	0.2429
rs3859192	17		GSDMA	512.0	Other symptoms of respiratory system	1481	1.053	0.243
rs3859192	17		GSDMA	531.4	Peptic ulcers	343	0.9082	0.2434
rs3859192	17		GSDMA	285.22	Anemia in neoplastic disease	130	0.8617	0.2442
rs3859192	17		GSDMA	172.3	Carcinoma in situ of skin	325	1.099	0.2464
rs3859192	17		GSDMA	368.0	Visual disturbances	1645	1.048	0.2465
rs3859192	17		GSDMA	735.22	Claw toe (acquired)	34	1.331	0.2466
rs3859192	17		GSDMA	282.0	Hereditary hemolytic anemias	59	0.8022	0.2467
rs3859192	17		GSDMA	280.0	Iron deficiency anemias	1189	0.9482	0.247
rs3859192	17		GSDMA	753.2	Congenital anomalies of posterior segment of eye	253	0.8962	0.2478
rs3859192	17		GSDMA	580.32	Nephritis and nephropathy with pathological lesion	65	1.227	0.2481
rs3859192	17		GSDMA	522.5	Periapical abscess	481	0.9201	0.2491
rs3859192	17		GSDMA	580.1	Glomerulonephritis	60	1.236	0.2494
rs3859192	17		GSDMA	301.0	Personality disorders	371	1.1	0.2501
rs3859192	17		GSDMA	275.5	Disorders of calcium/phosphorus metabolism	496	1.079	0.2504
rs3859192	17		GSDMA	458.0	Hypotension	1167	1.054	0.2511
rs3859192	17		GSDMA	575.7	Other disorders of gallbladder	72	0.8225	0.2516
rs3859192	17		GSDMA	252.1	Hyperparathyroidism	218	1.1179999999999999	0.2521
rs3859192	17		GSDMA	402.0	Elevated blood pressure reading without diagnosis of hypertension	1773	1.057	0.2522
rs3859192	17		GSDMA	594.2	Calculus of lower urinary tract	63	1.23	0.2525
rs3859192	17		GSDMA	420.4	Rheumatic heart disease NOS	34	1.3219999999999998	0.2528
rs3859192	17		GSDMA	378.5	Paralytic strabismus	97	0.8428	0.253
rs3859192	17		GSDMA	571.5	Other chronic nonalcoholic liver disease	336	1.094	0.2539
rs3859192	17		GSDMA	793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	503	1.082	0.2543
rs3859192	17		GSDMA	172.2	Other non-epithelial cancer of skin, dx or hx	1931	1.043	0.2548
rs3859192	17		GSDMA	401.22	Hypertensive chronic kidney disease	736	1.077	0.2553
rs3859192	17		GSDMA	253.1	Pituitary hyperfunction	28	1.36	0.2557
rs3859192	17		GSDMA	382.0	Otalgia	297	0.9066	0.2558
rs3859192	17		GSDMA	741.4	Joint effusions	414	1.0859999999999999	0.2576
rs3859192	17		GSDMA	505.0	Other pulmonary inflamation or edema	204	1.121	0.2586
rs3859192	17		GSDMA	250.6	Polyneuropathy in diabetes	539	1.075	0.2594
rs3859192	17		GSDMA	471.0	Nasal polyps	196	1.13	0.2595
rs3859192	17		GSDMA	364.1	Corneal opacity	186	0.8812	0.2597
rs3859192	17		GSDMA	599.8	Other symptoms involving urinary system	343	1.0979999999999999	0.2599
rs3859192	17		GSDMA	716.1	Unspecified polyarthropathy or polyarthritis	92	0.8426	0.2609
rs3859192	17		GSDMA	619.2	Disorders of uterus, NEC	43	1.276	0.2617
rs3859192	17		GSDMA	695.0	Erythematous conditions	1405	1.05	0.2641
rs3859192	17		GSDMA	574.11	Cholelithiasis with acute cholecystitis	82	0.8377	0.2662
rs3859192	17		GSDMA	550.6	Incisional hernia	227	0.8983	0.2666
rs3859192	17		GSDMA	470.0	Septal Deviations/Turbinate Hypertrophy	706	1.072	0.2672
rs3859192	17		GSDMA	519.8	Other diseases of respiratory system, NEC	151	1.14	0.2677
rs3859192	17		GSDMA	742.0	Derangement of joint, non-traumatic	334	0.9145	0.2686
rs3859192	17		GSDMA	269.0	Proteinuria	248	1.107	0.2688
rs3859192	17		GSDMA	706.2	Sebaceous cyst	1223	1.051	0.2707
rs3859192	17		GSDMA	694.4	Congenital pigmentary anomalies of skin	36	1.2990000000000002	0.2717
rs3859192	17		GSDMA	627.21	Symptomatic artificial menopause	149	1.163	0.2731
rs3859192	17		GSDMA	286.5	Hemorrhagic disorder due to intrinsic circulating anticoagulants	2012	1.042	0.2739
rs3859192	17		GSDMA	702.3	Scar conditions and fibrosis of skin	235	0.8983	0.2748
rs3859192	17		GSDMA	535.0	Gastritis and duodenitis	1061	1.055	0.2751
rs3859192	17		GSDMA	255.0	Disorders of adrenal glands	193	0.8929	0.2754
rs3859192	17		GSDMA	960.1	Adverse effects of antibacterials (not penicillins)	53	1.245	0.2755
rs3859192	17		GSDMA	735.0	Acquired foot deformities	1618	1.047	0.2764
rs3859192	17		GSDMA	170.0	Cancer of bone and connective tissue	105	0.8577	0.2773
rs3859192	17		GSDMA	618.2	Uterine/Uterovaginal prolapse	262	1.104	0.2782
rs3859192	17		GSDMA	626.14	Irregular menstrual bleeding	78	1.218	0.2786
rs3859192	17		GSDMA	368.9	Subjective visual disturbances	461	1.079	0.2787
rs3859192	17		GSDMA	573.9	Abnormal serum enzyme levels	999	1.055	0.2799
rs3859192	17		GSDMA	871.2	Open wound of finger(s)	761	0.9385	0.281
rs3859192	17		GSDMA	260.1	Cachexia	32	1.3159999999999998	0.2816
rs3859192	17		GSDMA	386.9	Light-headedness and vertigo	2692	1.038	0.2816
rs3859192	17		GSDMA	371.0	Inflammation of the eye	2616	1.045	0.2821
rs3859192	17		GSDMA	300.13	Phobia	30	1.3259999999999998	0.2838
rs3859192	17		GSDMA	180.1	Cervical cancer	40	1.272	0.2842
rs3859192	17		GSDMA	411.2	Myocardial infarction	1382	1.05	0.2845
rs3859192	17		GSDMA	556.0	Ulceration of the lower GI tract	82	1.183	0.2874
rs3859192	17		GSDMA	292.5	Transient alteration of awareness	119	0.8662	0.2877
rs3859192	17		GSDMA	369.0	Infection of the eye	1229	1.056	0.2879
rs3859192	17		GSDMA	202.24	Large cell lymphoma	36	1.287	0.2888
rs3859192	17		GSDMA	772.4	Rhabdomyolysis	42	0.7894	0.2898
rs3859192	17		GSDMA	703.0	Diseases of nail	994	1.055	0.2916
rs3859192	17		GSDMA	964.1	Anticoagulants causing adverse effects	63	1.21	0.2923
rs3859192	17		GSDMA	601.11	Acute prostatitis	67	0.8247	0.2926
rs3859192	17		GSDMA	244.0	Hypothyroidism NOS	2042	1.038	0.2939
rs3859192	17		GSDMA	362.9	Retinal edema and hypertensive retinopathy	220	1.111	0.29600000000000004
rs3859192	17		GSDMA	381.0	Otitis media and Eustachian tube disorders	1425	0.9561	0.2971
rs3859192	17		GSDMA	153.2	Colon cancer	346	1.085	0.2978
rs3859192	17		GSDMA	395.3	Nonrheumatic tricuspid valve disorders	114	0.8689	0.2986
rs3859192	17		GSDMA	8.6	Viral Enteritis	99	0.8598	0.2995
rs3859192	17		GSDMA	530.13	Barrett's esophagus	153	0.8853	0.2997
rs3859192	17		GSDMA	555.2	Ulcerative colitis	110	0.8671	0.3004
rs3859192	17		GSDMA	281.9	Deficiency anemias NOS	129	0.8769	0.3026
rs3859192	17		GSDMA	367.8	Hypermetropia	2420	1.05	0.3036
rs3859192	17		GSDMA	513.4	Hyperventilation	54	1.2229999999999999	0.3041
rs3859192	17		GSDMA	358.0	Myoneural disorders	39	1.264	0.3047
rs3859192	17		GSDMA	695.41	Lupus erythematosus	39	0.7882	0.3047
rs3859192	17		GSDMA	526.41	Temporomandibular joint disorder, unspecified	69	0.8339	0.3049
rs3859192	17		GSDMA	255.2	Adrenal hypofunction	64	0.8306	0.3049
rs3859192	17		GSDMA	198.1	Secondary malignancy of lymph nodes	295	1.091	0.3051
rs3859192	17		GSDMA	512.3	Abnormal chest sounds	118	1.15	0.3052
rs3859192	17		GSDMA	245.0	Thyroiditis	174	1.119	0.306
rs3859192	17		GSDMA	285.9	Anemia NOS	2860	0.9670000000000001	0.3062
rs3859192	17		GSDMA	705.0	Disorders of sweat glands	303	0.9162	0.3064
rs3859192	17		GSDMA	627.22	Need for Hormone replacement therapy (postmenopausal)	575	1.097	0.3068
rs3859192	17		GSDMA	716.11	Unspecified polyarthropathy or polyarthritis involving multiple sites	64	0.8306	0.3085
rs3859192	17		GSDMA	803.0	Fracture of upper limb	1015	1.052	0.3087
rs3859192	17		GSDMA	836.0	Traumatic arthropathy	63	0.8306	0.3088
rs3859192	17		GSDMA	290.1	Dementias	1170	1.055	0.3089
rs3859192	17		GSDMA	189.2	Cancer of bladder	288	0.9159999999999999	0.3096
rs3859192	17		GSDMA	333.1	Essential tremor	221	0.9049	0.3102
rs3859192	17		GSDMA	117.0	Mycoses	80	1.176	0.3108
rs3859192	17		GSDMA	764.0	Sciatica	744	0.9440000000000001	0.3112
rs3859192	17		GSDMA	614.0	Inflammatory diseases of female pelvic organs	754	0.9429	0.3113
rs3859192	17		GSDMA	592.13	Chronic interstitial cystitis	29	0.7583	0.3128
rs3859192	17		GSDMA	741.2	Stiffness of joint	504	0.9341	0.3134
rs3859192	17		GSDMA	742.1	Loose body in joint	28	0.7567	0.3148
rs3859192	17		GSDMA	753.1	Congenital cataract and lens anomalies	35	1.275	0.3149
rs3859192	17		GSDMA	218.1	Uterine leiomyoma	407	0.927	0.315
rs3859192	17		GSDMA	550.3	Femoral hernia	40	0.7934	0.3152
rs3859192	17		GSDMA	443.0	Peripheral vascular disease	1870	0.9604	0.3158
rs3859192	17		GSDMA	302.1	Decreased libido	34	0.7788	0.3162
rs3859192	17		GSDMA	724.8	Other symptoms referable to back	331	1.087	0.3164
rs3859192	17		GSDMA	874.0	Complication of amputation stump	40	1.251	0.3169
rs3859192	17		GSDMA	352.2	Facial nerve disorders [CN7]	137	1.1320000000000001	0.3173
rs3859192	17		GSDMA	369.5	Conjunctivitis, infectious	939	1.0590000000000002	0.3177
rs3859192	17		GSDMA	442.1	Aortic aneurysm	559	0.9349	0.32
rs3859192	17		GSDMA	751.0	Genitourinary congenital anomalies	152	1.122	0.3209
rs3859192	17		GSDMA	284.0	Aplastic anemia	172	1.115	0.3214
rs3859192	17		GSDMA	704.1	Alopecia	209	1.105	0.322
rs3859192	17		GSDMA	789.0	Nausea and vomiting	1851	0.9637	0.3233
rs3859192	17		GSDMA	379.4	Anomalies of pupillary function	40	1.253	0.3247
rs3859192	17		GSDMA	612.0	Breast conditions, congenital or relating to hormones	208	0.9031	0.3253
rs3859192	17		GSDMA	965.0	Poisoning by analgesics, antipyretics, and antirheumatics	205	1.109	0.3257
rs3859192	17		GSDMA	772.3	Muscle weakness	227	1.099	0.3276
rs3859192	17		GSDMA	530.12	Ulcer of esophagus	126	0.8805	0.3293
rs3859192	17		GSDMA	528.6	Leukoplakia of oral mucosa	44	1.234	0.3298
rs3859192	17		GSDMA	763.0	Thoracic or lumbosacral neuritis or radiculitis, unspecified	1659	0.9613	0.33
rs3859192	17		GSDMA	227.0	Benign neoplasm of other endocrine glands and related structures	131	0.885	0.3306
rs3859192	17		GSDMA	562.0	Diverticulosis and diverticulitis	2761	1.038	0.331
rs3859192	17		GSDMA	728.71	Contracture of palmar fascia	156	1.123	0.3312
rs3859192	17		GSDMA	496.21	Obstructive chronic bronchitis	471	1.071	0.3324
rs3859192	17		GSDMA	792.0	Abnormal Papanicolaou smear of cervix and cervical HPV	455	1.075	0.3326
rs3859192	17		GSDMA	80.0	Postoperative infection	446	1.069	0.3327
rs3859192	17		GSDMA	614.5	Inflammatory disease of cervix, vagina, and vulva	660	0.9424	0.3329
rs3859192	17		GSDMA	202.22	Reticulosarcoma	62	1.19	0.3354
rs3859192	17		GSDMA	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	0.7603	0.3356
rs3859192	17		GSDMA	276.11	Hyperosmolality and/or hypernatremia	107	1.143	0.3366
rs3859192	17		GSDMA	800.2	Fracture of unspecified part of femur	131	0.8844	0.3369
rs3859192	17		GSDMA	427.2	Atrial fibrillation and flutter	2041	1.043	0.3372
rs3859192	17		GSDMA	132.0	Infestation (lice, mites)	55	0.8284	0.3378
rs3859192	17		GSDMA	286.8	Hypercoagulable state	91	0.8645	0.3385
rs3859192	17		GSDMA	963.0	Poisoning by primarily systemic agents	217	0.9087	0.3386
rs3859192	17		GSDMA	355.0	Complex regional/central pain syndrome	50	1.215	0.3388
rs3859192	17		GSDMA	686.2	Impetigo	81	0.8565	0.3391
rs3859192	17		GSDMA	743.2	Pathologic fracture	517	1.067	0.3396
rs3859192	17		GSDMA	394.11	Mitral stenosis/insufficiency	41	1.2329999999999999	0.342
rs3859192	17		GSDMA	252.0	Disorders of parathyroid gland	237	1.093	0.3423
rs3859192	17		GSDMA	149.4	Cancer of larynx	101	1.146	0.3426
rs3859192	17		GSDMA	255.1	Adrenal hyperfunction	42	1.2309999999999999	0.34299999999999997
rs3859192	17		GSDMA	535.9	Gastritis and duodenitis, NOS	434	1.072	0.3438
rs3859192	17		GSDMA	257.1	Testicular hypofunction	138	0.8894	0.3447
rs3859192	17		GSDMA	377.1	Optic atrophy	116	1.137	0.3461
rs3859192	17		GSDMA	704.11	Alopecia Areata	31	1.274	0.3467
rs3859192	17		GSDMA	706.0	Diseases of sebaceous glands	2019	1.036	0.348
rs3859192	17		GSDMA	300.9	Posttraumatic stress disorder	80	1.1640000000000001	0.3487
rs3859192	17		GSDMA	726.3	Bursitis	693	1.063	0.3515
rs3859192	17		GSDMA	695.3	Rosacea	561	1.06	0.3535
rs3859192	17		GSDMA	783.0	Fever of unknown origin	1564	0.9639	0.3553
rs3859192	17		GSDMA	428.2	Heart failure NOS	268	1.089	0.3558
rs3859192	17		GSDMA	110.12	Althete's foot	307	1.081	0.3566
rs3859192	17		GSDMA	733.0	Other disorders of bone and cartilage	427	1.068	0.3578
rs3859192	17		GSDMA	388.0	Other disorders of ear	314	0.92	0.3586
rs3859192	17		GSDMA	473.1	Chronic laryngitis	35	1.25	0.3594
rs3859192	17		GSDMA	377.0	Disorders of optic nerve and visual pathways	332	1.081	0.3599
rs3859192	17		GSDMA	401.0	Hypertension	8185	0.9732	0.3602
rs3859192	17		GSDMA	443.8	Other specified peripheral vascular diseases	32	0.7908	0.3612
rs3859192	17		GSDMA	352.1	Trigeminal nerve disorders [CN5]	113	1.1320000000000001	0.3621
rs3859192	17		GSDMA	695.1	Toxic erythema	28	1.28	0.3622
rs3859192	17		GSDMA	733.6	Costochondritis	45	1.214	0.3635
rs3859192	17		GSDMA	370.0	Keratitis	243	1.092	0.3636
rs3859192	17		GSDMA	426.31	Right bundle branch block	314	1.0859999999999999	0.364
rs3859192	17		GSDMA	401.1	Essential hypertension	8134	0.9733	0.364
rs3859192	17		GSDMA	386.1	Meniere's disease	65	1.177	0.3642
rs3859192	17		GSDMA	472.0	Chronic pharyngitis and nasopharyngitis	844	1.053	0.3646
rs3859192	17		GSDMA	625.1	Dyspareunia	71	0.8546	0.3651
rs3859192	17		GSDMA	707.2	Chronic ulcer of leg or foot	847	0.9543	0.3652
rs3859192	17		GSDMA	575.8	Other disorders of biliary tract	91	0.8728	0.3665
rs3859192	17		GSDMA	286.9	Abnormal coagulation profile	166	0.9018	0.36700000000000005
rs3859192	17		GSDMA	189.12	Malignant neoplasm of renal pelvis	26	0.7734	0.3672
rs3859192	17		GSDMA	344.0	Other paralytic syndromes	97	1.14	0.3674
rs3859192	17		GSDMA	290.13	Senile dementia	495	1.07	0.3681
rs3859192	17		GSDMA	193.0	Thyroid cancer	94	1.1420000000000001	0.3683
rs3859192	17		GSDMA	502.0	Postinflammatory pulmonary fibrosis	284	1.081	0.3684
rs3859192	17		GSDMA	747.0	Cardiac and circulatory congenital anomalies	245	0.9203	0.369
rs3859192	17		GSDMA	386.2	Peripheral or central vertigo	481	0.9390000000000001	0.3692
rs3859192	17		GSDMA	741.1	Ankylosis of joint	127	1.125	0.3699
rs3859192	17		GSDMA	597.2	Urinary complications NEC	101	0.88	0.371
rs3859192	17		GSDMA	425.1	Primary/intrinsic cardiomyopathies	546	1.058	0.3711
rs3859192	17		GSDMA	755.6	Other congenital anomalies of lower limb, including pelvic girdle	45	0.8232	0.3713
rs3859192	17		GSDMA	560.2	Impaction of intestine	27	1.278	0.3734
rs3859192	17		GSDMA	526.3	Anomalies of jaw size/symmetry	31	1.262	0.3739
rs3859192	17		GSDMA	574.0	Cholelithiasis and cholecystitis	1189	0.9613	0.3742
rs3859192	17		GSDMA	599.4	Urinary incontinence	1353	1.041	0.3746
rs3859192	17		GSDMA	301.1	Schizoid personality disorder	58	0.8419	0.3753
rs3859192	17		GSDMA	287.32	Secondary thrombocytopenia	65	1.172	0.3755
rs3859192	17		GSDMA	557.8	Other specified intestinal malabsorption	61	1.181	0.3756
rs3859192	17		GSDMA	366.0	Cataract	6119	1.034	0.3763
rs3859192	17		GSDMA	250.4	Abnormal glucose	1829	1.036	0.3764
rs3859192	17		GSDMA	313.0	Pervasive developmental disorders	79	0.8656	0.3768
rs3859192	17		GSDMA	561.0	Symptoms involving digestive system	524	1.0659999999999998	0.377
rs3859192	17		GSDMA	480.11	Pneumococcal pneumonia	42	0.8216	0.3788
rs3859192	17		GSDMA	255.9	Other disorders of adrenal glands	88	0.8742	0.3795
rs3859192	17		GSDMA	495.11	Chronic obstructive asthma with exacerbation	61	0.8478	0.3797
rs3859192	17		GSDMA	443.9	Peripheral vascular disease, unspecified	1622	0.9624	0.3808
rs3859192	17		GSDMA	619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	69	1.162	0.3835
rs3859192	17		GSDMA	420.21	Acute pericarditis	29	1.2570000000000001	0.3844
rs3859192	17		GSDMA	260.6	Anorexia	167	1.102	0.385
rs3859192	17		GSDMA	755.1	Congenital deformities of feet	213	1.092	0.3855
rs3859192	17		GSDMA	750.21	Congenital anomalies of intestine	25	0.7776	0.3858
rs3859192	17		GSDMA	571.0	Chronic liver disease and cirrhosis	377	1.067	0.3861
rs3859192	17		GSDMA	350.1	Abnormal involuntary movements	327	0.9321	0.3875
rs3859192	17		GSDMA	575.0	Other biliary tract disease	285	0.9285	0.3875
rs3859192	17		GSDMA	457.3	Encounter for long-term (current) use of aspirin	246	0.9193	0.3875
rs3859192	17		GSDMA	320.0	Meningitis	50	0.8384	0.3878
rs3859192	17		GSDMA	710.11	Acute osteomyelitis	64	1.167	0.38799999999999996
rs3859192	17		GSDMA	790.6	Other abnormal blood chemistry	1853	1.036	0.38799999999999996
rs3859192	17		GSDMA	371.33	Noninfectious dermatoses of eyelid	60	0.8508	0.3892
rs3859192	17		GSDMA	707.3	Chronic ulcer of unspecified site	260	0.9252	0.3902
rs3859192	17		GSDMA	369.2	Eye infection, viral	147	0.9006	0.3902
rs3859192	17		GSDMA	250.11	Diabetes type 1 with ketoacidosis or uncontrolled diabetes	127	0.8949	0.3905
rs3859192	17		GSDMA	150.0	Cancer of esophagus	47	0.835	0.3906
rs3859192	17		GSDMA	610.1	Cystic mastopathy	1207	1.0490000000000002	0.3907
rs3859192	17		GSDMA	374.0	Other disorders of eyelids	1407	1.044	0.3913
rs3859192	17		GSDMA	556.1	Ulceration of intestine	65	1.163	0.3919
rs3859192	17		GSDMA	703.1	Ingrowing nail	793	1.048	0.392
rs3859192	17		GSDMA	465.4	Acute laryngitis and tracheitis	117	0.8846	0.3934
rs3859192	17		GSDMA	367.1	Myopia	2716	1.038	0.3946
rs3859192	17		GSDMA	427.9	Palpitations	1262	1.04	0.3954
rs3859192	17		GSDMA	195.1	Malignant neoplasm, other	377	0.9371	0.396
rs3859192	17		GSDMA	355.1	Chronic pain syndrome	61	1.167	0.3966
rs3859192	17		GSDMA	353.2	Nerve root lesions	69	1.16	0.39799999999999996
rs3859192	17		GSDMA	687.2	Localized superficial swelling, mass, or lump	306	1.075	0.3981
rs3859192	17		GSDMA	681.7	Cellulitis and abscess of trunk	229	1.085	0.3984
rs3859192	17		GSDMA	694.0	Dyschromia and Vitiligo	513	1.057	0.3985
rs3859192	17		GSDMA	458.2	Iatrogenic hypotension	73	1.15	0.3986
rs3859192	17		GSDMA	871.1	Open wound of hand except finger(s)	272	1.081	0.39899999999999997
rs3859192	17		GSDMA	440.0	Atherosclerosis	2013	1.036	0.3991
rs3859192	17		GSDMA	611.0	Abnormal findings on mammogram or breast exam	2248	1.036	0.4004
rs3859192	17		GSDMA	614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	25	0.784	0.4009
rs3859192	17		GSDMA	530.2	Esophageal bleeding (varices/hemorrhage)	56	1.173	0.402
rs3859192	17		GSDMA	571.51	Cirrhosis of liver without mention of alcohol	120	1.115	0.402
rs3859192	17		GSDMA	771.0	Musculoskeletal symptoms referable to limbs	314	1.073	0.4023
rs3859192	17		GSDMA	604.1	Redundant prepuce and phimosis/BXO	70	1.173	0.4058
rs3859192	17		GSDMA	523.0	Gingival and periodontal diseases	548	1.055	0.40700000000000003
rs3859192	17		GSDMA	359.0	Muscular dystrophies and other myopathies	108	0.8915	0.4075
rs3859192	17		GSDMA	738.4	Acquired spondylolisthesis	227	0.9225	0.409
rs3859192	17		GSDMA	695.6	Prurigo	274	1.078	0.4106
rs3859192	17		GSDMA	586.3	Vascular disorders of kidney/hypertrophy	29	1.242	0.4115
rs3859192	17		GSDMA	252.2	Hypoparathyroidism	27	0.7954	0.4118
rs3859192	17		GSDMA	568.0	Other disorders of peritoneum	113	0.8946	0.4121
rs3859192	17		GSDMA	500.1	Extrinsic allergic alveolitis	32	1.232	0.4127
rs3859192	17		GSDMA	619.3	Noninflammatory disorders of cervix	59	0.856	0.4128
rs3859192	17		GSDMA	270.38	Other specified disorders of plasma protein metabolism	28	1.245	0.4144
rs3859192	17		GSDMA	601.1	Prostatitis	316	0.9268	0.4157
rs3859192	17		GSDMA	274.1	Gout	769	0.9568	0.4164
rs3859192	17		GSDMA	626.2	Dysmenorrhea	151	1.129	0.4166
rs3859192	17		GSDMA	288.1	Decreased white blood cell count	398	0.9416	0.4168
rs3859192	17		GSDMA	369.7	Keratitis, infectious	146	1.104	0.4186
rs3859192	17		GSDMA	272.0	Disorders of lipoid metabolism	8000	0.9742	0.4188
rs3859192	17		GSDMA	550.2	Diaphragmatic hernia	1110	1.038	0.4189
rs3859192	17		GSDMA	726.4	Calcaneal spur; Exostosis NOS	383	1.072	0.419
rs3859192	17		GSDMA	687.1	Rash and other nonspecific skin eruption	803	0.9570000000000001	0.4219
rs3859192	17		GSDMA	305.2	Eating disorder	64	0.8663	0.4236
rs3859192	17		GSDMA	446.9	Arteritis NOS	74	1.141	0.4292
rs3859192	17		GSDMA	770.0	Myalgia and myositis unspecified	1573	1.033	0.4302
rs3859192	17		GSDMA	623.0	Hypertrophy of female genital organs	56	1.165	0.431
rs3859192	17		GSDMA	396.0	Abnormal heart sounds	696	0.956	0.4315
rs3859192	17		GSDMA	303.4	Somatoform disorder	188	1.089	0.4318
rs3859192	17		GSDMA	200.1	Polycythemia vera	46	0.8469	0.4322
rs3859192	17		GSDMA	306.0	Random mental disorder. Ignored for now	89	1.128	0.4328
rs3859192	17		GSDMA	611.1	Abnormal mammogram	933	1.0490000000000002	0.4331
rs3859192	17		GSDMA	870.1	Open wound or laceration of eye or eyelid	32	0.8170000000000001	0.4335
rs3859192	17		GSDMA	215.0	Other benign neoplasm of connective and other soft tissue	99	0.8928	0.4342
rs3859192	17		GSDMA	580.14	Chronic glomerulonephritis, NOS	26	1.2429999999999999	0.4345
rs3859192	17		GSDMA	394.7	Disease of tricuspid valve	338	1.067	0.4348
rs3859192	17		GSDMA	296.22	Major depressive disorder	838	0.9584	0.4357
rs3859192	17		GSDMA	372.0	Disorders of conjunctiva	404	1.064	0.4381
rs3859192	17		GSDMA	715.2	Ankylosing spondylitis	25	1.249	0.4384
rs3859192	17		GSDMA	416.0	Cardiomegaly	840	1.041	0.4385
rs3859192	17		GSDMA	241.2	Nontoxic multinodular goiter	307	1.067	0.4391
rs3859192	17		GSDMA	442.0	Other aneurysm	700	0.9536	0.4393
rs3859192	17		GSDMA	782.3	Edema	2137	1.028	0.4428
rs3859192	17		GSDMA	571.8	Liver abscess and sequelae of chronic liver disease	81	1.129	0.44299999999999995
rs3859192	17		GSDMA	528.5	Diseases of lips	100	1.117	0.4437
rs3859192	17		GSDMA	456.0	Chronic venous insufficiency [CVI]	766	1.051	0.4438
rs3859192	17		GSDMA	363.3	Chorioretinal scars	118	1.11	0.4455
rs3859192	17		GSDMA	250.21	Diabetes type 2 with ketoacidosis or uncontrolled diabetes	1112	0.9647	0.4462
rs3859192	17		GSDMA	743.4	Stress fracture	40	0.8401	0.4465
rs3859192	17		GSDMA	288.3	Eosinophilia	44	0.8469	0.447
rs3859192	17		GSDMA	315.3	Mental retardation	27	0.8082	0.4472
rs3859192	17		GSDMA	448.0	Disease of capillaries	174	0.9194	0.4499
rs3859192	17		GSDMA	285.2	Anemia of chronic disease	492	1.052	0.4516
rs3859192	17		GSDMA	333.2	Myoclonus	60	0.8685	0.4519
rs3859192	17		GSDMA	155.1	Malignant neoplasm of liver, primary	30	0.8207	0.4522
rs3859192	17		GSDMA	272.1	Hyperlipidemia	7893	0.9759	0.4531
rs3859192	17		GSDMA	411.1	Unstable angina (intermediate coronary syndrome)	836	0.9590000000000001	0.4537
rs3859192	17		GSDMA	189.4	Malignant neoplasm of other urinary organs	58	0.8677	0.4544
rs3859192	17		GSDMA	300.0	Anxiety, phobic and dissociative disorders	2477	1.028	0.4547
rs3859192	17		GSDMA	212.0	Benign neoplasm of respiratory and intrathoracic organs	49	0.8579	0.4559
rs3859192	17		GSDMA	420.3	Endocarditis	177	0.9221	0.4562
rs3859192	17		GSDMA	379.9	Pain, swelling or discharge of eye	175	1.088	0.4572
rs3859192	17		GSDMA	365.5	Pseudoexfoliation glaucoma	83	1.129	0.4579
rs3859192	17		GSDMA	716.91	Arthropathy NOS involving multiple sites	72	0.8796	0.46
rs3859192	17		GSDMA	509.0	Respiratory failure; insufficiency; arrest	533	0.9536	0.4602
